time_start,client1,client2,time_end
2929317.0,33,2,2929613.0
2929747.0,27,29,2929748.0
2929750.0,27,16,2929751.0
2929754.0,27,21,2931024.0
2931707.0,33,2,2931708.0
2931708.0,33,2,2932114.0
2937685.0,29,16,2937686.0
2937895.0,6,2,2938269.0
2937910.0,0,19,2937911.0
2993391.0,6,37,2993397.0
2993853.0,6,37,2995235.0
2996403.0,7,38,2996558.0
2996570.0,7,38,2996983.0
3077786.0,40,35,3077787.0
3077789.0,40,35,3077790.0
3077796.0,40,35,3077797.0
3077799.0,40,35,3077800.0
3077803.0,40,35,3077804.0
3116136.0,6,40,3116137.0
3116376.0,6,40,3116377.0
3116543.0,6,40,3116544.0
3116841.0,6,40,3117081.0
3118093.0,6,40,3118250.0
3118826.0,6,40,3119150.0
3133573.0,6,5,3133574.0
3133574.0,6,5,3133575.0
3173149.0,6,5,3173365.0
3173704.0,6,5,3173705.0
3173705.0,6,5,3173706.0
3174017.0,6,5,3174546.0
3174546.0,6,5,3174547.0
3174547.0,6,5,3175369.0
3175369.0,6,5,3177163.0
3177163.0,6,5,3178003.0
3178003.0,6,5,3178004.0
3182496.0,6,5,3183267.0
3183297.0,6,5,3183547.0
3184414.0,6,5,3184415.0
3184415.0,6,5,3185447.0
3185447.0,6,5,3186998.0
3186998.0,6,5,3186999.0
3187694.0,6,5,3187971.0
3187971.0,6,5,3187972.0
3188201.0,6,5,3188202.0
3188665.0,6,5,3188666.0
3189053.0,6,5,3189054.0
3189054.0,6,5,3189055.0
3189691.0,6,5,3189847.0
3190829.0,6,5,3190830.0
3191592.0,6,5,3191593.0
3191593.0,6,5,3191754.0
3191754.0,6,5,3191755.0
3192460.0,6,5,3192461.0
3192694.0,6,5,3192695.0
3193363.0,6,5,3193364.0
3193364.0,6,5,3193579.0
3193579.0,6,5,3194284.0
3194284.0,6,5,3194285.0
3194665.0,6,5,3194891.0
3194891.0,6,5,3195151.0
3195151.0,6,5,3195196.0
3196027.0,6,5,3196028.0
3196028.0,6,5,3196250.0
3196250.0,6,5,3196251.0
3196549.0,6,5,3196550.0
3197062.0,6,5,3197063.0
3197063.0,6,5,3197844.0
3197844.0,6,5,3198238.0
3198238.0,6,5,3198521.0
3198521.0,6,5,3198522.0
3198812.0,6,5,3198813.0
3199645.0,6,5,3199646.0
3199646.0,6,5,3199647.0
3200159.0,6,5,3200405.0
3200405.0,6,5,3200559.0
3200564.0,6,5,3200565.0
3200565.0,6,5,3200566.0
3201679.0,6,5,3201680.0
3202329.0,6,5,3202330.0
3202330.0,6,5,3202331.0
3203040.0,6,5,3203281.0
3203281.0,6,5,3203474.0
3203961.0,6,5,3203962.0
3204195.0,6,5,3204196.0
3204335.0,6,5,3204336.0
3204336.0,6,5,3204737.0
3204737.0,6,5,3204962.0
3205045.0,6,5,3205046.0
3205046.0,6,5,3205286.0
3205286.0,6,5,3205946.0
3205946.0,6,5,3205947.0
3206192.0,6,5,3206193.0
3206355.0,6,5,3206356.0
3206356.0,6,5,3206901.0
3206901.0,6,5,3206902.0
3207039.0,6,5,3207040.0
3207374.0,6,5,3207375.0
3207375.0,6,5,3208656.0
3208656.0,6,5,3208657.0
3208826.0,6,5,3208827.0
3209328.0,6,5,3209568.0
3209568.0,6,5,3209786.0
3209786.0,6,5,3209967.0
3209967.0,6,5,3210354.0
3210354.0,6,5,3210501.0
3210501.0,6,5,3210634.0
3210634.0,6,5,3211036.0
3211036.0,6,5,3211346.0
3211346.0,6,5,3211556.0
3211556.0,6,5,3211601.0
3212251.0,6,5,3212252.0
3212448.0,6,5,3212449.0
3212449.0,6,5,3212450.0
3213141.0,6,5,3213142.0
3213401.0,6,5,3213402.0
3213736.0,6,5,3214073.0
3214073.0,6,5,3214167.0
3214566.0,6,5,3214853.0
3214930.0,6,5,3214931.0
3214931.0,6,5,3215133.0
3215133.0,6,5,3215861.0
3215861.0,6,5,3215862.0
3216778.0,6,5,3216779.0
3216923.0,6,5,3216924.0
3216924.0,6,5,3217657.0
3217657.0,6,5,3217875.0
3217875.0,6,5,3217876.0
3218195.0,6,5,3218196.0
3218585.0,6,5,3218586.0
3218637.0,6,5,3218638.0
3218745.0,6,5,3218746.0
3218746.0,6,5,3218747.0
3219010.0,6,5,3219549.0
3219555.0,6,5,3219556.0
3220373.0,6,5,3220374.0
3220374.0,6,5,3221214.0
3221214.0,6,5,3221215.0
3221790.0,6,5,3222163.0
3222196.0,6,5,3222197.0
3222197.0,6,5,3222357.0
3222357.0,6,5,3222358.0
3223284.0,6,5,3223285.0
3225772.0,6,5,3225773.0
3225773.0,6,5,3226661.0
3226661.0,6,5,3226852.0
3226852.0,6,5,3226853.0
3227607.0,6,5,3227608.0
3228077.0,6,5,3228462.0
3228462.0,6,5,3228646.0
3258292.0,13,0,3258592.0
3258592.0,13,0,3258730.0
3258623.0,6,26,3259320.0
3258963.0,13,0,3258964.0
3259320.0,6,26,3259321.0
3260013.0,26,9,3260144.0
3260037.0,6,26,3260368.0
3260206.0,6,9,3260477.0
3260505.0,6,26,3260538.0
3260542.0,6,26,3260567.0
3260574.0,6,26,3260596.0
3260600.0,6,26,3260625.0
3260627.0,6,26,3260655.0
3260656.0,6,26,3260680.0
3260692.0,13,0,3260693.0
3260693.0,13,0,3260694.0
3260745.0,15,22,3261286.0
3261286.0,15,22,3261523.0
3261523.0,15,22,3261651.0
3261651.0,15,22,3261652.0
3261822.0,13,0,3262335.0
3262589.0,15,22,3263112.0
3263112.0,15,22,3263157.0
3263304.0,13,3,3263305.0
3263385.0,15,22,3263386.0
3263386.0,15,22,3263387.0
3263559.0,13,3,3264134.0
3263661.0,15,22,3263824.0
3264249.0,15,22,3264250.0
3264250.0,15,22,3264645.0
3264349.0,13,0,3264350.0
3264379.0,3,0,3264380.0
3264380.0,3,0,3264381.0
3264553.0,13,3,3264554.0
3264554.0,13,3,3264555.0
3265227.0,3,0,3265228.0
3265304.0,13,0,3265305.0
3265305.0,13,0,3265727.0
3265382.0,13,3,3266886.0
3265683.0,6,25,3265684.0
3265684.0,6,25,3265685.0
3265727.0,13,0,3267054.0
3265762.0,3,0,3265763.0
3267054.0,13,0,3267055.0
3267601.0,13,0,3267732.0
3267956.0,13,0,3267957.0
3270891.0,13,3,3270892.0
3271129.0,13,3,3271130.0
3271130.0,13,3,3272795.0
3272795.0,13,3,3273638.0
3273638.0,13,3,3273973.0
3273973.0,13,3,3273974.0
3274228.0,13,3,3274229.0
3277661.0,13,3,3277662.0
3277662.0,13,3,3277663.0
3278413.0,13,3,3278456.0
3278895.0,13,3,3278896.0
3278896.0,13,3,3279223.0
3279223.0,13,3,3279224.0
3279895.0,13,3,3280331.0
3280622.0,13,3,3281238.0
3281313.0,13,3,3281314.0
3281314.0,13,3,3281487.0
3281487.0,13,3,3281488.0
3282528.0,13,3,3283059.0
3283495.0,13,3,3283822.0
3349058.0,36,8,3349059.0
3349059.0,36,8,3349865.0
3349865.0,36,8,3349866.0
3350391.0,13,0,3350392.0
3351454.0,13,0,3351455.0
3352230.0,13,0,3352231.0
3352467.0,36,22,3352468.0
3352468.0,36,22,3352469.0
3352788.0,13,3,3353299.0
3352796.0,13,0,3352797.0
3352797.0,13,0,3352798.0
3352833.0,3,0,3353251.0
3352882.0,36,8,3353283.0
3353251.0,3,0,3353261.0
3353423.0,36,8,3353424.0
3353424.0,36,8,3353425.0
3353580.0,13,3,3353581.0
3353581.0,13,3,3353582.0
3353998.0,13,0,3353999.0
3354056.0,3,0,3354062.0
3354233.0,13,0,3354900.0
3354316.0,13,3,3354317.0
3354639.0,3,0,3355169.0
3354751.0,13,3,3354752.0
3354752.0,13,3,3355036.0
3354900.0,13,0,3355135.0
3355135.0,13,0,3355355.0
3355169.0,3,0,3355862.0
3355355.0,13,0,3355638.0
3355638.0,13,0,3356577.0
3355862.0,3,0,3356746.0
3356577.0,13,0,3359252.0
3356746.0,3,0,3357909.0
3357015.0,7,8,3357016.0
3357329.0,7,8,3357863.0
3357909.0,3,0,3358224.0
3358224.0,3,0,3358559.0
3358559.0,3,0,3359093.0
3359093.0,3,0,3359555.0
3359252.0,13,0,3359482.0
3360673.0,13,3,3361271.0
3361271.0,13,3,3361687.0
3361687.0,13,3,3361688.0
3361875.0,13,3,3361876.0
3425713.0,0,8,3425809.0
3427264.0,21,15,3427265.0
3428557.0,13,0,3429404.0
3428927.0,21,15,3428928.0
3429404.0,13,0,3429823.0
3429656.0,14,28,3429657.0
3429823.0,13,0,3430025.0
3430025.0,13,0,3430853.0
3432755.0,33,2,3432756.0
3433099.0,4,14,3433145.0
3434672.0,3,0,3434826.0
3434826.0,3,0,3435672.0
3435672.0,3,0,3436047.0
3435931.0,14,8,3435979.0
3436047.0,3,0,3436402.0
3436349.0,14,8,3436350.0
3436402.0,3,0,3437112.0
3437559.0,13,0,3438095.0
3438432.0,13,0,3438711.0
3438711.0,13,0,3438937.0
3439406.0,13,0,3439407.0
3440332.0,14,35,3440333.0
3440333.0,14,35,3440840.0
3440387.0,35,8,3440388.0
3440388.0,35,8,3440596.0
3440395.0,14,8,3440778.0
3440516.0,13,0,3440517.0
3440596.0,35,8,3440597.0
3440634.0,13,3,3441091.0
3440687.0,4,35,3440726.0
3440709.0,4,14,3440710.0
3440726.0,4,23,3440728.0
3440737.0,35,23,3440738.0
3440778.0,14,8,3440779.0
3440840.0,14,35,3441695.0
3440841.0,7,35,3440842.0
3440842.0,7,35,3440843.0
3440843.0,7,14,3440844.0
3440888.0,14,27,3440903.0
3440899.0,12,27,3440900.0
3440900.0,12,27,3440939.0
3440914.0,35,27,3440915.0
3440915.0,35,27,3440916.0
3440929.0,14,27,3440930.0
3440930.0,14,27,3440961.0
3440933.0,8,27,3440934.0
3440934.0,8,27,3441100.0
3440936.0,14,12,3441704.0
3440939.0,7,12,3440940.0
3440939.0,12,27,3440940.0
3440940.0,7,12,3441450.0
3440942.0,12,8,3440943.0
3440943.0,12,8,3441151.0
3440960.0,35,12,3440961.0
3440961.0,14,8,3440962.0
3440961.0,35,12,3440962.0
3440961.0,14,27,3441017.0
3440965.0,7,8,3440966.0
3440966.0,7,8,3441148.0
3440974.0,12,27,3441009.0
3441017.0,14,27,3441018.0
3441072.0,18,16,3441073.0
3441091.0,13,3,3441652.0
3441100.0,8,27,3441101.0
3441101.0,8,27,3441102.0
3441148.0,7,8,3441149.0
3441151.0,12,8,3441152.0
3441450.0,7,12,3441682.0
3441549.0,7,23,3442385.0
3441633.0,7,14,3441634.0
3441669.0,14,23,3441670.0
3441670.0,14,23,3442383.0
3441682.0,7,12,3442008.0
3441695.0,14,35,3442210.0
3441704.0,14,12,3442006.0
3441941.0,35,23,3441942.0
3441942.0,35,23,3442514.0
3441999.0,13,3,3442000.0
3442000.0,13,3,3442001.0
3442006.0,14,12,3442142.0
3442008.0,7,12,3442144.0
3442142.0,14,12,3442391.0
3442144.0,7,12,3442393.0
3442210.0,14,35,3442392.0
3442221.0,7,35,3442222.0
3442383.0,14,23,3443920.0
3442385.0,7,23,3443857.0
3442391.0,14,12,3442479.0
3442392.0,14,35,3442524.0
3442393.0,7,12,3442624.0
3442394.0,7,35,3442395.0
3442514.0,35,23,3442515.0
3442524.0,7,35,3442525.0
3442524.0,14,35,3442525.0
3442580.0,7,35,3442581.0
3442621.0,14,12,3442622.0
3442622.0,14,12,3443574.0
3442624.0,7,12,3442625.0
3442694.0,7,35,3442919.0
3442706.0,14,35,3442707.0
3442788.0,12,23,3442789.0
3442789.0,12,23,3442790.0
3442834.0,35,12,3443195.0
3442845.0,13,3,3442846.0
3442919.0,7,35,3442998.0
3442940.0,14,35,3442941.0
3442941.0,14,35,3443545.0
3442995.0,18,16,3443563.0
3442997.0,7,14,3442998.0
3443155.0,35,23,3443193.0
3443542.0,35,12,3443543.0
3443543.0,35,12,3443544.0
3443545.0,14,35,3444355.0
3443574.0,14,12,3443575.0
3443577.0,7,12,3443701.0
3443604.0,7,14,3443605.0
3443605.0,7,14,3443606.0
3443701.0,7,12,3444241.0
3443703.0,14,12,3444194.0
3443752.0,13,0,3444363.0
3443753.0,13,3,3444095.0
3443794.0,3,0,3443951.0
3443810.0,7,35,3444439.0
3443857.0,7,23,3444444.0
3443920.0,14,23,3443921.0
3444087.0,3,0,3444088.0
3444088.0,3,0,3444089.0
3444177.0,7,14,3445937.0
3444241.0,7,12,3444507.0
3444355.0,14,35,3445333.0
3444444.0,7,23,3445166.0
3444507.0,7,12,3444508.0
3444517.0,27,7,3444518.0
3444620.0,14,23,3444624.0
3444627.0,14,12,3444630.0
3444664.0,18,16,3444665.0
3444665.0,18,16,3444666.0
3444714.0,7,35,3445138.0
3444740.0,35,23,3444741.0
3444741.0,35,23,3445388.0
3444753.0,7,12,3445567.0
3444884.0,35,12,3445319.0
3444891.0,13,0,3444892.0
3444892.0,13,0,3444893.0
3445022.0,14,12,3446110.0
3445138.0,7,35,3445276.0
3445166.0,7,23,3445349.0
3445190.0,12,23,3445208.0
3445333.0,14,35,3445669.0
3445334.0,35,12,3445335.0
3445334.0,4,7,3446660.0
3445335.0,35,12,3445947.0
3445349.0,7,23,3445350.0
3445359.0,4,23,3445363.0
3445388.0,35,23,3445389.0
3445391.0,4,35,3445392.0
3445392.0,4,35,3446817.0
3445416.0,4,12,3445417.0
3445417.0,4,12,3445418.0
3445423.0,4,14,3445428.0
3445452.0,18,16,3445602.0
3445549.0,7,35,3445550.0
3445550.0,7,35,3445825.0
3445567.0,7,12,3446147.0
3445669.0,14,35,3446168.0
3445674.0,7,23,3445675.0
3445716.0,14,23,3445717.0
3445717.0,14,23,3446193.0
3445797.0,35,23,3446341.0
3445825.0,7,35,3445826.0
3445895.0,18,16,3446491.0
3445937.0,7,14,3446444.0
3445947.0,35,12,3445948.0
3446159.0,7,35,3446160.0
3446168.0,14,35,3446697.0
3446183.0,7,23,3446184.0
3446184.0,7,23,3446185.0
3446193.0,14,23,3446799.0
3446209.0,6,5,3446210.0
3446210.0,6,5,3446440.0
3446341.0,35,23,3446919.0
3446440.0,6,5,3446441.0
3446447.0,7,12,3446767.0
3446455.0,14,12,3446456.0
3446456.0,14,12,3446457.0
3446491.0,18,16,3446609.0
3446493.0,35,12,3446919.0
3446568.0,12,23,3446569.0
3446569.0,12,23,3446808.0
3446597.0,0,18,3446748.0
3446645.0,4,12,3446660.0
3446650.0,0,16,3446748.0
3446659.0,4,14,3446660.0
3446660.0,4,7,3446661.0
3446660.0,4,14,3446661.0
3446697.0,14,35,3446698.0
3446699.0,7,35,3446700.0
3446796.0,7,23,3446797.0
3446799.0,36,24,3446800.0
3446799.0,14,23,3447038.0
3446808.0,12,23,3446809.0
3446817.0,4,35,3448023.0
3447174.0,36,24,3447837.0
3447355.0,6,5,3447546.0
3447495.0,18,16,3447496.0
3447496.0,18,16,3447497.0
3447513.0,7,16,3447514.0
3447578.0,9,7,3447738.0
3447691.0,7,16,3448041.0
3447706.0,7,18,3447906.0
3447740.0,6,5,3448198.0
3447837.0,36,24,3448333.0
3447853.0,35,16,3447854.0
3447854.0,35,16,3447855.0
3447881.0,7,35,3448041.0
3447988.0,7,18,3447989.0
3447989.0,7,18,3448236.0
3448003.0,4,18,3448006.0
3448018.0,4,7,3448019.0
3448023.0,4,35,3448426.0
3448027.0,9,18,3448328.0
3448047.0,9,16,3448048.0
3448048.0,9,16,3448151.0
3448068.0,9,7,3448069.0
3448069.0,9,7,3448070.0
3448097.0,9,4,3448098.0
3448098.0,9,4,3448099.0
3448130.0,5,15,3448426.0
3448137.0,4,16,3448138.0
3448138.0,4,16,3448476.0
3448151.0,9,16,3448152.0
3448152.0,7,16,3448153.0
3448153.0,7,16,3448154.0
3448163.0,6,15,3448164.0
3448198.0,6,5,3448401.0
3448200.0,35,9,3448201.0
3448201.0,35,9,3449620.0
3448209.0,7,35,3448210.0
3448210.0,7,35,3448762.0
3448212.0,33,6,3448953.0
3448236.0,7,18,3448880.0
3448261.0,9,7,3448624.0
3448308.0,35,18,3448309.0
3448309.0,35,18,3448501.0
3448328.0,9,18,3448329.0
3448333.0,9,16,3448623.0
3448338.0,7,16,3448643.0
3448340.0,35,16,3448517.0
3448351.0,33,15,3448352.0
3448353.0,18,16,3448731.0
3448401.0,6,5,3448521.0
3448419.0,9,4,3448630.0
3448426.0,4,35,3448427.0
3448450.0,4,18,3448451.0
3448451.0,4,18,3448452.0
3448483.0,4,7,3448638.0
3448501.0,35,18,3448502.0
3448546.0,6,15,3448547.0
3448547.0,6,15,3448548.0
3448626.0,4,18,3448627.0
3448637.0,36,24,3449561.0
3448678.0,7,16,3448679.0
3448679.0,7,16,3449040.0
3448762.0,7,35,3449015.0
3448773.0,35,18,3448774.0
3448776.0,35,16,3448777.0
3448777.0,35,16,3448933.0
3448880.0,7,18,3451038.0
3448902.0,33,15,3448903.0
3448903.0,33,15,3449522.0
3448933.0,35,16,3449139.0
3448953.0,33,6,3448954.0
3449015.0,7,35,3451063.0
3449040.0,7,16,3451066.0
3449090.0,6,15,3449135.0
3449139.0,35,16,3449140.0
3449144.0,18,16,3449145.0
3449145.0,18,16,3450892.0
3449183.0,35,18,3449184.0
3449184.0,35,18,3449185.0
3449468.0,6,7,3449826.0
3449497.0,33,7,3449498.0
3449518.0,33,6,3449774.0
3449522.0,33,15,3450094.0
3449530.0,7,15,3449783.0
3449533.0,35,18,3449534.0
3449561.0,36,24,3450102.0
3449620.0,35,9,3449999.0
3449658.0,9,18,3449659.0
3449685.0,9,16,3449686.0
3449686.0,9,16,3449687.0
3449727.0,7,5,3449818.0
3449733.0,6,15,3449976.0
3449890.0,35,18,3449891.0
3449891.0,35,18,3450045.0
3449894.0,9,18,3449895.0
3449895.0,9,18,3450044.0
3449935.0,6,5,3449936.0
3449936.0,6,5,3449937.0
3449963.0,33,6,3449964.0
3449964.0,33,6,3450238.0
3449999.0,35,9,3450992.0
3450031.0,5,33,3450194.0
3450044.0,9,18,3450045.0
3450045.0,35,18,3450281.0
3450074.0,7,15,3450075.0
3450075.0,7,15,3450516.0
3450094.0,33,15,3452655.0
3450118.0,5,15,3450119.0
3450119.0,5,15,3450120.0
3450127.0,6,7,3450128.0
3450128.0,6,7,3450324.0
3450130.0,9,16,3450183.0
3450135.0,35,16,3450345.0
3450151.0,33,7,3450224.0
3450238.0,33,6,3450789.0
3450281.0,35,18,3450857.0
3450324.0,6,7,3450325.0
3450516.0,7,15,3450517.0
3450589.0,36,24,3451624.0
3450612.0,35,16,3450613.0
3450708.0,7,5,3450709.0
3450709.0,7,5,3450710.0
3450754.0,35,16,3450755.0
3450755.0,35,16,3450756.0
3450789.0,33,6,3450790.0
3450857.0,35,18,3451047.0
3450892.0,18,16,3450893.0
3450895.0,6,5,3451163.0
3450971.0,35,16,3451028.0
3450992.0,35,9,3450993.0
3451003.0,9,7,3451257.0
3451038.0,7,18,3451476.0
3451047.0,35,18,3451854.0
3451063.0,7,35,3451064.0
3451066.0,7,16,3451067.0
3451094.0,18,16,3451095.0
3451106.0,9,18,3451257.0
3451161.0,9,16,3451162.0
3451162.0,9,16,3451163.0
3451163.0,6,5,3452328.0
3451250.0,18,16,3451251.0
3451251.0,7,16,3451557.0
3451258.0,35,16,3451565.0
3451340.0,5,33,3451341.0
3451341.0,5,33,3451342.0
3451354.0,9,7,3451355.0
3451355.0,9,7,3451356.0
3451358.0,9,18,3451359.0
3451359.0,9,18,3451360.0
3451395.0,33,6,3451396.0
3451476.0,7,18,3452025.0
3451521.0,18,16,3451522.0
3451624.0,36,24,3451897.0
3451663.0,7,16,3451664.0
3451664.0,7,16,3451798.0
3451693.0,35,16,3451694.0
3451694.0,35,16,3452317.0
3451798.0,7,16,3451799.0
3451854.0,35,18,3452053.0
3451906.0,35,0,3452249.0
3451929.0,0,16,3452175.0
3451954.0,7,35,3452705.0
3451971.0,7,16,3451972.0
3452025.0,7,18,3452026.0
3452053.0,35,18,3452442.0
3452071.0,0,18,3452072.0
3452072.0,0,18,3452073.0
3452082.0,0,7,3452175.0
3452155.0,33,6,3452292.0
3452170.0,7,16,3452171.0
3452187.0,0,5,3452188.0
3452188.0,0,5,3452189.0
3452214.0,7,16,3452215.0
3452317.0,35,16,3452516.0
3452442.0,35,18,3452443.0
3452511.0,5,33,3452556.0
3452516.0,35,16,3452517.0
3452561.0,6,5,3453217.0
3452627.0,7,18,3452628.0
3452652.0,7,16,3452653.0
3452653.0,7,16,3452890.0
3452655.0,33,15,3452911.0
3452662.0,36,24,3452663.0
3452663.0,36,24,3454014.0
3452724.0,35,16,3452725.0
3452771.0,35,18,3452772.0
3452778.0,7,35,3452779.0
3452779.0,7,35,3452780.0
3452815.0,5,15,3453002.0
3452871.0,7,18,3452872.0
3452872.0,7,18,3452873.0
3452890.0,7,16,3452891.0
3452911.0,33,15,3452912.0
3453090.0,7,16,3453262.0
3453094.0,35,16,3453345.0
3453097.0,7,18,3453098.0
3453098.0,35,18,3453099.0
3453099.0,35,18,3453346.0
3453187.0,33,6,3453480.0
3453236.0,5,33,3453237.0
3453237.0,5,33,3453238.0
3453240.0,5,15,3453241.0
3453265.0,6,15,3453433.0
3453320.0,6,5,3453616.0
3453346.0,35,18,3453347.0
3453450.0,6,15,3453451.0
3453616.0,6,5,3453772.0
3453656.0,6,22,3453657.0
3453657.0,6,22,3453658.0
3453772.0,6,5,3454002.0
3454014.0,36,24,3455001.0
3454276.0,35,16,3454277.0
3454628.0,6,5,3455332.0
3455001.0,36,24,3455002.0
3455335.0,6,5,3455916.0
3455797.0,36,24,3457600.0
3456116.0,6,5,3456671.0
3456691.0,6,5,3456692.0
3456692.0,6,5,3456693.0
3457269.0,6,5,3457794.0
3457784.0,36,24,3457785.0
3457785.0,36,24,3457786.0
3457995.0,13,0,3458211.0
3458211.0,13,0,3458266.0
3458560.0,6,5,3458561.0
3458561.0,6,5,3459483.0
3458649.0,13,0,3458650.0
3511459.0,13,33,3511460.0
3511460.0,13,33,3511461.0
3518994.0,13,3,3519650.0
3519112.0,13,0,3519744.0
3519114.0,3,0,3519453.0
3519603.0,3,0,3519604.0
3519604.0,3,0,3521415.0
3519744.0,13,0,3520448.0
3519768.0,13,3,3519769.0
3519769.0,13,3,3522253.0
3520448.0,13,0,3521258.0
3521258.0,13,0,3522197.0
3521415.0,3,0,3522435.0
3522197.0,13,0,3522253.0
3522253.0,13,3,3522254.0
3522435.0,3,0,3522436.0
3523038.0,13,0,3523152.0
3523096.0,3,0,3523097.0
3524967.0,3,0,3525835.0
3525590.0,14,5,3525591.0
3525591.0,14,5,3526322.0
3525835.0,3,0,3526524.0
3525840.0,13,0,3525841.0
3525841.0,13,0,3526171.0
3526171.0,13,0,3526467.0
3526322.0,14,5,3526323.0
3526467.0,13,0,3526697.0
3526524.0,3,0,3526809.0
3526697.0,13,0,3527078.0
3527078.0,13,0,3527661.0
3527330.0,13,3,3527662.0
3527650.0,14,40,3528076.0
3527659.0,3,0,3527660.0
3527660.0,3,0,3527661.0
3527661.0,13,0,3527662.0
3527662.0,13,3,3528181.0
3528033.0,13,0,3528407.0
3528090.0,3,0,3528466.0
3528181.0,13,3,3529299.0
3528428.0,13,0,3528429.0
3528429.0,13,0,3528430.0
3528466.0,3,0,3528649.0
3528649.0,3,0,3528650.0
3529299.0,13,3,3529470.0
3529359.0,3,0,3529535.0
3529424.0,13,0,3529425.0
3529470.0,13,3,3529793.0
3529793.0,13,3,3530076.0
3530076.0,13,3,3530343.0
3530343.0,13,3,3530344.0
3530654.0,13,3,3530655.0
3531062.0,13,3,3531063.0
3531063.0,13,3,3531473.0
3531473.0,13,3,3531602.0
3531602.0,13,3,3531890.0
3531890.0,13,3,3532386.0
3532386.0,13,3,3532922.0
3532922.0,13,3,3533096.0
3533096.0,13,3,3533326.0
3533326.0,13,3,3533716.0
3533716.0,13,3,3534075.0
3534075.0,13,3,3534292.0
3534292.0,13,3,3534566.0
3534566.0,13,3,3534567.0
3534747.0,13,3,3534748.0
3534881.0,13,3,3534882.0
3534882.0,13,3,3535073.0
3535073.0,13,3,3535284.0
3535284.0,13,3,3535562.0
3535562.0,13,3,3535581.0
3535777.0,13,3,3536146.0
3535797.0,3,0,3535798.0
3536146.0,13,3,3536393.0
3536190.0,3,0,3536428.0
3536372.0,13,0,3536753.0
3536393.0,13,3,3536797.0
3536428.0,3,0,3536790.0
3536797.0,13,3,3537130.0
3537130.0,13,3,3537351.0
3537351.0,13,3,3537728.0
3537492.0,13,0,3537493.0
3537493.0,13,0,3537494.0
3537588.0,3,0,3537589.0
3537589.0,3,0,3537590.0
3537728.0,13,3,3537911.0
3538686.0,13,0,3538687.0
3539227.0,13,0,3539228.0
3540088.0,13,0,3540089.0
3540089.0,13,0,3540198.0
3541076.0,13,0,3541303.0
3541303.0,13,0,3541304.0
3541531.0,13,0,3541532.0
3542044.0,13,0,3542045.0
3542045.0,13,0,3542101.0
3603055.0,13,3,3603488.0
3603072.0,13,0,3603449.0
3603117.0,3,0,3603246.0
3603259.0,3,0,3603260.0
3603260.0,3,0,3603261.0
3603711.0,3,0,3603990.0
3603774.0,13,3,3604394.0
3603990.0,3,0,3604125.0
3604015.0,13,0,3604215.0
3604125.0,3,0,3604206.0
3604514.0,3,0,3604670.0
3604657.0,13,3,3605251.0
3604670.0,3,0,3604938.0
3604895.0,13,0,3605380.0
3604938.0,3,0,3605095.0
3605498.0,3,0,3605499.0
3605499.0,3,0,3605808.0
3605614.0,13,3,3605615.0
3605615.0,13,3,3606455.0
3605762.0,13,0,3605763.0
3605763.0,13,0,3605764.0
3605808.0,3,0,3605965.0
3605965.0,3,0,3606441.0
3606441.0,3,0,3606708.0
3606455.0,13,3,3606456.0
3606656.0,13,0,3607065.0
3606708.0,3,0,3606863.0
3606863.0,3,0,3607344.0
3607335.0,13,3,3607336.0
3607344.0,3,0,3607683.0
3607683.0,3,0,3608242.0
3607810.0,13,0,3607811.0
3607811.0,13,0,3608662.0
3608242.0,3,0,3608660.0
3608287.0,13,3,3608609.0
3608660.0,3,0,3609246.0
3608662.0,13,0,3608663.0
3609246.0,3,0,3609573.0
3609573.0,3,0,3610243.0
3609758.0,13,3,3609759.0
3609759.0,13,3,3609760.0
3610056.0,13,3,3610694.0
3610243.0,3,0,3610471.0
3610471.0,3,0,3610946.0
3610487.0,13,0,3610488.0
3610936.0,13,3,3611679.0
3610946.0,3,0,3611205.0
3611151.0,13,0,3611152.0
3611205.0,3,0,3611380.0
3611380.0,3,0,3611623.0
3611623.0,3,0,3611624.0
3611679.0,13,3,3611680.0
3611839.0,3,0,3612016.0
3611856.0,13,3,3612486.0
3612016.0,3,0,3612143.0
3612035.0,13,0,3612038.0
3612143.0,3,0,3612378.0
3612154.0,13,0,3612155.0
3612749.0,3,0,3612750.0
3612750.0,3,0,3612751.0
3612774.0,13,3,3612775.0
3612775.0,13,3,3612776.0
3613051.0,13,0,3613052.0
3613064.0,3,0,3613222.0
3613512.0,13,3,3613514.0
3613666.0,13,0,3613667.0
3613668.0,13,3,3613669.0
3613669.0,13,3,3613670.0
3613720.0,3,0,3613721.0
3613721.0,3,0,3613967.0
3613967.0,3,0,3614997.0
3614261.0,13,0,3614262.0
3614543.0,13,3,3615251.0
3614820.0,13,0,3615127.0
3614997.0,3,0,3614998.0
3615476.0,13,0,3615477.0
3615477.0,13,0,3615478.0
3616288.0,13,0,3616289.0
3617819.0,13,0,3617820.0
3617820.0,13,0,3618187.0
3618187.0,13,0,3619392.0
3619392.0,13,0,3620457.0
3620457.0,13,0,3620458.0
3621055.0,13,0,3621249.0
3621090.0,13,3,3621506.0
3621545.0,13,3,3621546.0
3621546.0,13,3,3621547.0
3621750.0,13,3,3621751.0
3621807.0,13,0,3621962.0
3621849.0,3,0,3622017.0
3621962.0,13,0,3622103.0
3622017.0,3,0,3622566.0
3622103.0,13,0,3622148.0
